,id,text,start_time
0,1466708785486041094,"#COVID19 rules have been strengthened due to concern over the #OmicronVarient in the UK. The #BoosterShot programme was expanded, #Masks are compulsory in shops &amp; on public transport in #England. Is #Omicron more harmful than other #covidvariants? BBC News https://t.co/CWLF9EgD1F",2021-12-03T06:00:00Z
1,1466708775503470592,"🇨🇳💉 #China is expediting the R&amp;D of #COVID19 #vaccines against the #Omicron variant, an official from the State Council joint prevention and control mechanism against COVID-19 said on Thursday. https://t.co/vHVVTWEM7G",2021-12-03T06:00:00Z
2,1466708671782555650,"This would likely solve the vast portion of Australia's #COVID19aus problems.

It would also ensure that the #OmicronVariant #omicron would *not* reach Victoria.

They've already been through enough trauma caused by NSW's careless and reckless COVID containment policies.

#auspol https://t.co/V58KP1r2eU",2021-12-03T06:00:00Z
3,1466708669937209347,"As #Omicron sickens our economy the inflation will continue
due to supply/worker disruption

As the Fed cuts buying govt debt, more and more,
what happens?  INT RATES RISE. https://t.co/k6H7igRo2Q",2021-12-03T06:00:00Z
4,1466708650727256067,"#TodosMedical $TOMDF will published the results of #tollovir #phase2 by the end of the month ! 

Normally data will confirm the effectiveness of #Tollovir ! Finally a #solution to get back to a normal life !

#COVID19 #covidvariant #Omicron #OmicronVarient #biotech #pfizer #merck https://t.co/7h4uXnqv1Y",2021-12-03T06:00:00Z
5,1466708528371011586,The latest The bestnorwegian Daily! https://t.co/9rwo68PASE Thanks to @RogerDobson14 @ChicDelights8 @NorseVegan #omicron #stopanimalcruelty,2021-12-03T06:00:00Z
6,1466708510352285698,"@POTUS #lockdown @POTUS ,.. anything beyond today is blood on your hands for letting #coronavirus #Omicron ,.. bad enough you open the coutry to make money and let #delta run a muck 🤣🤣
#GlobalWarming IS NEXT ..

@ACLU @WhiteHouse @VP @Pontifex @UN @WHO @JustinTrudeau @SpeakerPelosi",2021-12-03T06:00:00Z
7,1466708507294638084,@CPapanikos immortalizes #Omicron https://t.co/WuxQqCmvhJ https://t.co/0gUUEuEAEB,2021-12-03T06:00:00Z
8,1466708423966400512,I love this new interactive infographic developed by @CathNoakes &amp; colleagues which illustrates the risks of catching #COVID19 &amp; the best way to protect yourself. A handy guide as a the festive season approaches. :) #COVIDisAirborne #Omicron #Christmas #ventilation https://t.co/T024fdvOQ4,2021-12-03T06:00:00Z
9,1466708374456717312,"The Ranter-in-Chief talks about the new protocols #foreigners must follow when coming to #India during this new #Omicron-era of the #coronavirus. A well-thought-out fool-proof plan! Listen in - https://t.co/bLWJhmpRFq
@Broacha_Cyrus @cyrussaysin

#CyrusSays #CyrusBroacha #Comedy https://t.co/oojxQ339w8",2021-12-03T06:00:00Z
10,1466708295935475713,"With the emergence of the latest #COVID19 variant, #Omicron, it is more important than ever for #Taiwan to increase vaccination coverage and effectiveness. Besides giving out additional vaccine doses, the authorities are also trying to make getting a shot more convenient. https://t.co/1i9r2SAZuT",2021-12-03T06:00:00Z
11,1466708286284181507,".@WHO has warned Asia-Pacific countries to boost healthcare and fully vaccinate their people to prepare for a surge in #COVID19 cases.

#WHO #worldhealthorganization #OmicronVarient #Omicron #OmicronInIndia #OmicronVariant #CovidVariantAlarm 

https://t.co/p19ehmNewX",2021-12-03T06:00:00Z
12,1466708270458933250,"Union Health Ministry has released answers to a list of FAQs on the new COVID-19 variant #Omicron which was first found in South Africa. | @MoHFW_INDIA | #OmicronVariant 

https://t.co/fx9SygxxWO",2021-12-03T06:00:00Z
13,1466708188951048194,⁦@WHO⁩ Tells #AsiaPacific To Brace For #Omicron: 10 Points https://t.co/Xji1ABsqp8,2021-12-03T06:00:00Z
14,1466708124371402753,#Sindh #government on high alert to deal with #Omicron threat https://t.co/OejD4pw7J5 via @YouTube,2021-12-03T06:00:00Z
15,1466708090787614724,"“While either the Beta or Delta waves were not associated with an elevated risk of reinfection, the risk of reinfection from #Omicron was 2.4 times higher” - Omicron variant linked to much higher rate of Covid reinfection in South Africa https://t.co/C30dXSIcY0 @FT #COVID19 https://t.co/hkm7VLPMk3",2021-12-03T06:00:00Z
16,1466708077072519176,"The Government of Japan said it had re-examined all cases that tested positive in the airport quarantine in the past and found no one infected with the Omicron variant other than the 2 men already announced.
#Japan
#COVID19
#Omicron
https://t.co/WDtc96HFZd",2021-12-03T06:00:00Z
17,1466708051810033666,"The Bucs lose Antonio Brown and Mike Edwards to a 3-game suspension by the NFL, and more omicron variant cases confirmed in the US 

https://t.co/HsdDFQjIlq

#DoveDailyUpdate #DoveNews #AnnKellyWDUV #AntonioBrown #MikeEdward #omicron #stopthespread #RickKriseman #Christmas https://t.co/nCvgdOot5j",2021-12-03T06:00:00Z
18,1466708042221641734,Consider #BoosterShot For 40 And Above: Centre's Research Body On #Omicron  https://t.co/AXgFYF8IWw,2021-12-03T06:00:00Z
19,1466707950098165768,"Is the #omicron variant likely to spread to most countries?

Judging by the current pattern of spread, I believe the answer is yes.

Can we do anything about it? 

The answer to this is also yes. #Vaccinate/take booster dose. This will help reduce disease severity/hospitalization",2021-12-03T06:00:00Z
20,1466707939259940868,"#Omicron #Covid19 Infection: #BloodGroup A, B &amp; Rh+ are at high risk, know why #OmicronInIndia https://t.co/YaTHSTcH3q",2021-12-03T06:00:00Z
21,1466707898080407554,"@POTUS YOU DECIDED TO OPEN THE COUTRY JUST TO MAKE A FEW DOLLARS @POTUS ,.. blood is on you hands now because of #coronavirus #Omicron ... soon @JoeBiden YOU WILL SEE MY NEXT TRICK ,.. #GlobalWarming .. #BET ¡¡¡

@ACLU @WhiteHouse @WHO @UN @Pontifex @JustinTrudeau @SpeakerPelosi @VP",2021-12-03T06:00:00Z
