,id,text,start_time
0,1466678572811272192,"Please read the entire thread... something going on in Canada. Hidden social apartheid. The division of ""them and ""us""
#COVID19 #Covid_19 #CovidVaccine #omicron #omikron #corruption #populationcontrol #canada #CPSAexemption #TheElite #corruption #vaccination #vaccine",2021-12-03T04:00:00Z
1,1466678543073497089,"As India reports first cases of new variant #Omicron, experts underline the need to once again maintain strict Covid-appropriate behaviour, and not panic. Watch here 👇 https://t.co/eXAQ1xxxAh",2021-12-03T04:00:00Z
2,1466678535670558723,"Indian doctors strike as #Omicron sparks fears of third wave of #COVID19

#DrRajendraPrasad
#โหนกระแส
#OmicronInIndia
#COVID19india
https://t.co/Ym5mK0MAK8",2021-12-03T04:00:00Z
3,1466678450828103680,"Maharashtra: 28 passengers from African countries are corona positive, Omicron is being investigated 
#Maharashtra #Africancountries #coronapositive #Omicron #RTPCRtest 
https://t.co/qbv8gSwBgf",2021-12-03T04:00:00Z
4,1466678402929217536,Watch @CNNnews18 with @ridhimb to know more about #Omicron. If you have any question call on the numbers flashing on the screen.,2021-12-03T04:00:00Z
5,1466678386206515206,"In England, as seen 🌍, invasive pneumococcal disease (IPD) cases ⬇️ ⬇️ during the pandemic

This winter ❄️ will be one to watch with IPD cases ⬆️ (&amp; #Omicron circulating) - in Jun 2021 cases were only 25% lower than the pre-pandemic 3-year average

Read more in our article 👉🏽 https://t.co/BQvX3DAEy8",2021-12-03T04:00:00Z
6,1466678289611694082,"Have questions about the new #Omicron variant of #COVID19? Want to know what safety measures to follow? Then write to us on toi.timesconnect@gmail.com &amp; #Telangana director of public health @drgsrao will answer your queries @TOICitiesNews @timesofindia @TOITelangana 

#Hyderabad https://t.co/XGkz4hoACs",2021-12-03T04:00:00Z
7,1466678267096698880,"@catherine___c Oops! 😬
#Omicron Rules",2021-12-03T04:00:00Z
8,1466678253666529282,"Doctors will not be available, health care system will fail please expedite neet pg counseling so the doctors sitting at home doing nothing can help literally save lives because that's what we are trained to do! 
#Omicron
#stop_neetpg_reservation
#ExpediteNeetPGCounselling2021 https://t.co/2NXas9h3Oa",2021-12-03T04:00:00Z
9,1466678247626874889,"#Omicron Smart Money Speculation Game Cont.

Omicron US First Case California Dust Down

Key Levels 
#DXY Fut in 96.30(96.29)
#EURUSD&lt;1.13(1.1288)
#USDZAR in 16(15.99)
#USDMXN in 21.30(21.33)
#Gold Fut&lt;1780(1771)
#Nasdaq Fut in 16.000(15.999)
#DAX Fut&gt;15.300(15.403) https://t.co/k5SyZlwBJD",2021-12-03T04:00:00Z
10,1466678194082222082,"#OmicronVariant: 66-year-old South African national, one of two #Omicron patients detected in Karnataka, returns to his country | Karnataka CM @BSBommai  holds emergency meeting on the prevailing situation  

#SouthWithSudha @kitaab31 @Suraj_Suresh16 https://t.co/VuH9bX2fGb",2021-12-03T04:00:00Z
11,1466678063920517121,"It is necessary to continue complying with health and preventive measures to maintain the stable epidemiological situation in Kuwait,” the ministerial source added, according to Al Rai newspaper. #Omicron #cvid19 #kuwait #singhmediachannel",2021-12-03T04:00:00Z
12,1466678034677710849,"Thsi is the #NayaPakistan  Aap ne #GhabranaNahiHai  :::::::: 

Pakistan Embassy in Serbia posts video mocking Imran Khan over inflation and tweeted that his staffs is not salaried from last three months.

#NayaPakistan #AamAadmiKaCrypto  #IndvsNZtest 
#Omicron https://t.co/8YkzIahXRe",2021-12-03T04:00:00Z
13,1466678005351079937,What is the reason behind CT value no more being a part of RT PCR reports which r positive. It would be of academic interest to know what’s CT median of #Omicron in comparison to #Delta. Based on news report it avoids naso-pharyngeal stay,2021-12-03T04:00:00Z
14,1466677978318868482,"As per the sources, eight #Omicron suspects were admitted to LNJP hospital yesterday. ""Four suspects have been admitted today, out of which, two have been tested COVID-19 positive while the test results for the other two are awaited,"" stated sources. 

https://t.co/dqdYfBRXd2",2021-12-03T04:00:00Z
15,1466677965773672448,"Enter Omicron, exit toursim sector's revival dreams

Read here: https://t.co/l6UfATMHkX
#ITCard #Tourism #TourismSector #Omicron #Covid19 #CoronavirusPandemic #Omicron #CovidVariant https://t.co/rolpX4q82A",2021-12-03T04:00:00Z
16,1466677956265267202,Did failure to adequately treat #HIV patients give rise to the .#Omicron variant? - Los Angeles Times https://t.co/Gu5iKdKry2,2021-12-03T04:00:00Z
17,1466677951093608448,"As many as 12 patients suspected to be infected with the COVID-19 #Omicron variant have been admitted to Lok Nayak Jai Prakash Narayan (LNJP) hospital in Delhi so far, said the sources today. 

Read here: https://t.co/Co37tNUPss https://t.co/qwrI6Zv0HE",2021-12-03T04:00:00Z
18,1466677917610496005,"Malaysia said it has detected its first case of the new #omicron strain of the #coronavirus in a foreign student who returned to the country last month from South Africa

https://t.co/bkO9mIAuNR",2021-12-03T04:00:00Z
19,1466677812677562369,@NanyaY4 @PMOIndia @narendramodi @mansukhmandviya #omicron Precautionary lockdowns are always better than reactive lockdowns even as world is waiting for severity of omicron. Even weekly national lockdowns would reduce the potential impact on health services to a great extent.,2021-12-03T04:00:00Z
20,1466677779752046592,"Beware: Omicron Spreads Three Times Faster Than Other Covid Variants

#Omicron #Covid19 #India #DeltaVariant #BetaVariant #Coronavirus #SouthAfrica 

https://t.co/D93y8sWK4y",2021-12-03T04:00:00Z
21,1466677616887271424,"#National: An official said on Thursday that 380 people have returned to Odisha from countries where Omicron, was discovered earlier this week, and that all of them have tested negative

#Covid19 #Eastnews #Odisha #omicron #Vaccine 

https://t.co/RHOl1TDuA5",2021-12-03T04:00:00Z
22,1466677610948096001,Southern African diplomats have accused the Australian government of discrimination saying a blanket rule needs to be applied to all countries with the #Omicron variant. @SBSNews #auspol https://t.co/k1uCxglO82,2021-12-03T04:00:00Z
23,1466677590404608000,Had to go congratulate Dr Moyo. A win for the BW science community and the world. #Omicron https://t.co/Qv1fnwGZxl,2021-12-03T04:00:00Z
24,1466677493310627842,"The samples of the patients have been sent for further tests. Family of 4 quarantined &amp; isolated in #Jaipur. 

#Rajasthan #coronavirus #COVID19 #OmicronInIndia #Omicron #OmicronVariant #Omicronindia #JaipurNews #SouthAfrica #southafricavariant #RajasthanNews #News #NewsLife https://t.co/4YJt0nILHN",2021-12-03T04:00:00Z
25,1466677424431710211,#Omicron -- We definitely can conclude that the outbreak was in #SouthAfrica in the first week of November 2021 but reported on Nov. 24th. That's more than 24 hours too late. We accuse @DrTedros @WHO of having misled the world when he says that #Johannesburg reported on time.,2021-12-03T04:00:00Z
26,1466677332471517186,"Company executives are beginning to consider different permanent work models for their employees as pandemic, and the spread of the #Omicron variant, destabilise their latest return-to-office plans

#returntooffice #WorkFromHome #OmicronVariant #Companies
https://t.co/SHvpzT27Aw",2021-12-03T04:00:00Z
27,1466677247671083008,"#JustIn:🚨 Sri Lanka reported the first case of the #OmicronVariant of COVID-19.

#Omicron #COVID19 #coronavirus #covidvariant #SriLanka",2021-12-03T04:00:00Z
28,1466677224770211840,"Doctors will not be available, health care system will fail please expedite neet pg counseling so the doctors sitting at home doing nothing can help literally save lives because that's what we are trained to do! 
#Omicron
#stop_neetpg_reservation
#ExpediteNeetPGCounselling2021 https://t.co/d3OkM8MFPo",2021-12-03T04:00:00Z
29,1466677224665456643,"""Traditional markets took quite a plunge on account of the new Covid variant, Omicron. However, the overall situation managed to stabilise rather quickly."" Read this and more in today's #MarketDeepDive: 

https://t.co/Pbp8C3prDE

#cryptonews #Omicron",2021-12-03T04:00:00Z
30,1466677205388476420,@therecount Leave it to NEW YORK CITY #NYC to be the #SUPERSPREADER HOST of the #OMICRON #OMICRONvariant #NewYorkCity and its #Democrats are 2 #Blame for #Destroying #America  New Variants always stem from #California or New York City - Go figure. #JavitsCenterSUPERSPREADER #NYCsuperspreader https://t.co/1wvfJBixX0,2021-12-03T04:00:00Z
31,1466677202779398147,"Doctors will not be available, health care system will fail please expedite neet pg counseling so the doctors sitting at home doing nothing can help literally save lives because that's what we are trained to do! 
#Omicron
#stop_neetpg_reservation
#ExpediteNeetPGCounselling2021 https://t.co/UcOMxiu81V",2021-12-03T04:00:00Z
32,1466677179295494144,"Doctors will not be available, health care system will fail please expedite neet pg counseling so the doctors sitting at home doing nothing can help literally save lives because that's what we are trained to do! 
#Omicron
#stop_neetpg_reservation
#ExpediteNeetPGCounselling2021 https://t.co/gEYnrHvFKF",2021-12-03T04:00:00Z
33,1466677135595081730,"@BhavikaKapoor5 Which world are they living?  2 yrs almost past, still someone don't have any awareness about mask . Better they can die. #Covid_19 #Omicron #OmicronInIndia #Omicronvariant #OmicronVarient",2021-12-03T04:00:00Z
