,id,text,start_time
0,1466527542563643396,"https://t.co/V9up5LQ4Um

#MUNARS #5Gsfor5G Arsenal , De Gea , Maguire , Rashford #PitMad iRobot , McTominay , Partey , Dalot , Boosie , Tomiyasu , Martin Atkinson , Martinelli , Germany , little mix #minecraftmanhunt #Spotify #Omicron #OhmNanon #AsiaArtistAwards2021 #Bitcoin",2021-12-02T18:00:00Z
1,1466527523928481795,"Dr Ryan COLE:""We see more &amp; unexplained CANCERS after VACCINATI0NS""
#Omicron #ομικρον #Εμβολιο #εμβολιασμός #lockdown #COVID19 #MedicalTyranny #MedicalApartheid #μετρα #VaccineSideEffects #vaccines #deathsfromvaccines #NoVaccinePassports #NoMandatoryVaccines #MandatoryVaccination https://t.co/2DPjaezEAD",2021-12-02T18:00:00Z
2,1466527503460159490,"LIVE @ 7:30PM ET On @TrueTradingGrp's #YouTube We'll Discuss What The Latest #Omicron #News Means For the #StockMarket!

Plus We Recap Today's Action In $SPY AND Give You Our Game Plan To #MakeMoney Tomorrow &amp; Finish The Week STRONG!

Click &amp; Set Reminder- https://t.co/bgKqn5OGGQ https://t.co/BdgO3HQuyt",2021-12-02T18:00:00Z
3,1466527492827598848,"#Omicron variant fuels rise in #Covid cases in #SouthAfrica. #B11529 #Covid_19 #coronavirus
https://t.co/uVNz0c6bXL",2021-12-02T18:00:00Z
4,1466527491191881728,"Seems like Rockefeller University has been messing around with #COVID19 viruses engineered to evade immunity. Their ""polymutant"" shares 8 spike mutations with #Omicron, more than any other variant of concern.  https://t.co/xdsoDNNkgN https://t.co/TByhSqnP06",2021-12-02T18:00:00Z
5,1466527484929789959,"Coming up on #BBCNewsTen, major new #covid restrictions in Germany; latest on #Omicron, what to do about #Christmas parties. And the murder of 6 yr old Arthur Labinyo-Hughes. @bbcnews",2021-12-02T18:00:00Z
6,1466527456815423489,"Join our Virtual COVID Townhall on 12/8 at 6PM ET to get more updates on the new variant. 
Register at: https://t.co/WFgRpJKdnS 

#Repost
#Omicron #GovHochul #Hochul #COVID19 #Coronavirus #NY #NYC https://t.co/RkM2wN1cP4",2021-12-02T18:00:00Z
7,1466527442969968647,"https://t.co/35tKcGGUMv

#MUNARS #5Gsfor5G Arsenal , De Gea , Maguire , Rashford #PitMad iRobot , McTominay , Partey , Dalot , Boosie , Tomiyasu , Martin Atkinson , Martinelli , Germany , little mix #minecraftmanhunt #Spotify #Omicron #OhmNanon #AsiaArtistAwards2021 #Bitcoin",2021-12-02T18:00:00Z
8,1466527412544491526,"Could this discovery be linked to other vaccines? 

#AstraZeneca 
#COVID19 
#Omicron 

https://t.co/smT3z6qIaq",2021-12-02T18:00:00Z
9,1466527404612931584,"@CA_OSG Thanks for sharing!👍FYI, earn up to $100 by sharing your experience in online surveys. https://t.co/V5NtOo9Pqu Must be US adult w/ recent #COVID test (regardless of result) &amp; possible symptom at test time. Spread the word, not COVID! #UCLA #Omicron #COVID19",2021-12-02T18:00:00Z
10,1466527379971616770,"Anyone who’s pushing #Omicron, #MandatoryVaccination, and #lockdowns needs to have their bank accounts and stock portfolios made public.",2021-12-02T18:00:00Z
11,1466527367980105728,"The emergence of the #Omicron variant underscores the importance of vaccination, boosters, and preventive efforts to protect against #COVID19. 

Visit https://t.co/5l97kkHrDH to find a vaccine or booster appointment near you. https://t.co/eqs7kVLVv2",2021-12-02T18:00:00Z
12,1466527307766632450,"Why anime, Murica?😩😑😟 #ThursdayThoughts #OmicronVariant #Omicron #AnimeNYC #anime https://t.co/rXX8hE5QX9",2021-12-02T18:00:00Z
13,1466527285922578434,7 Day Covid Growth in Cases per 1K Population by County For VA   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/6AtX3Grm5L,2021-12-02T18:00:00Z
14,1466527282395160577,@BorisJohnson Future proofing for which varient?👇#Covid19UK @MHRAgovuk @UKHSA @DHSCgovuk @ADPHUK @10DowningStreet @DrRosena #Omicron https://t.co/xynMNjFwWP,2021-12-02T18:00:00Z
15,1466527279836635137,@nytimes Moronic. They just scrambled the letters for you. #Omicron #virus #VariantOmicron #Variants #coronavirus #DoNotComplyEVER #DoNotComply #Plandemic #COVID19 #WakeUpEverybody #OmicronVarient,2021-12-02T18:00:00Z
16,1466527131937161222,First ever look at the #Omicron #Variant 😂😂🤣🤣 i kill me. https://t.co/xDJFIg9a1W,2021-12-02T18:00:00Z
17,1466527128095113220,"@DrLeanaWen All I want for Christmas is for people to get vaccinated.

It’s a win-win, y’all.

#GetVaccinated 
#COVID19 
#Omicron",2021-12-02T18:00:00Z
18,1466527079378264066,"It’s already all over the US. The travel bans are window dressing. #omicron 
Colorado Omicron Variant: First case detected. Here's what we know | Colorado Public Radio https://t.co/yc3QCtDiBg",2021-12-02T18:00:00Z
19,1466526998524678146,"""South Africa was the first country to report on the highly mutated new variant. The NICD says more than 70% of all the virus genomes it sequenced last month have been of the new variant."" @BBCAfrica #omicron",2021-12-02T18:00:00Z
20,1466526969244356617,"@poleis08 Namaste, please find the unroll here: 🧵/My “what we know and don’t know” about #Omicron thread For new… https://t.co/5fDEsJhIk2 Talk to you soon. 🤖",2021-12-02T18:00:00Z
21,1466526951489753089,"Something must be done! #Omicron is not a joke. Work from home, 😷mandated everywhere, social distancing and close the schools now!!",2021-12-02T18:00:00Z
22,1466526912004734978,"AnimeNYC being the possible site of a covid super spreader event is the icing on the cake after the shitshow they had when producing the event. Glad I wasn't there for it though. People go get a PCR test and stop traveling in a pandemic... #Omicron
https://t.co/Fq5oMNhmtP",2021-12-02T18:00:00Z
23,1466526804328525826,Update on #Omicron  https://t.co/vnIoEc2QV5,2021-12-02T18:00:00Z
24,1466526803623882753,"So, adjusting vaccines for #Omicron.  Lots of mutations.  Are they going to have to go through the full battery of tests again?  #CovidVaccine",2021-12-02T18:00:00Z
25,1466526790952837123,"Omicron, the Fed, and Inflation
https://t.co/FAuFoYs1PD
#invest #stocks #stockmarket #omicron #inflation",2021-12-02T18:00:00Z
26,1466526784862580741,7 Day Covid Growth in Cases per 1K Population by County For VA   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/WaCZoCtbou,2021-12-02T18:00:00Z
27,1466526774712438786,"#Omicron #OmicronVariant found in Arapahoe County

Patient had recently traveled to southern Africa, was vaccinated but hadn’t received a booster shot, has minor symptoms. @CBSDenver

https://t.co/z1xIhWF6I6",2021-12-02T18:00:00Z
28,1466526772753694720,"What do all #Omicron cases in the United States have in common so far? 

CA
MN
CO

All 3 are Blue states. 

Does omicron know?",2021-12-02T18:00:00Z
29,1466526750024863744,"SHOTS! SHOTS! SHOTS! SHOTS! EVERYBODY!

#vax #ᴠᴀᴄᴄɪɴᴇsideeffects #vaccine #pharma #pharmaceutical #pfizer #moderna #johnsonandjohnson #JandJ #booster #variant #omicron #OmicronVariant #covid #COVID19 #covid_19 #covidvacccine https://t.co/ACFcCw6tTn",2021-12-02T18:00:00Z
30,1466526748154028032,"At least 380 passengers from #Omicron 'at-risk' countries have arrived in #Odisha in just two days, officials said. https://t.co/PrtCc7GYvm",2021-12-02T18:00:00Z
31,1466526739178295300,🥵https://t.co/hoYCgNKa2V 🥵 come join me on #ONLYFANS now!! #boston #NewYork #Omicron #OmicronVarient #OmicronFest #Trending #twitter #influencer #findomaus #findominatrix #paypigfeetpics #Feet #bootynatural #twerkthread #twerkqueen #Retwett #FolloForFolloBack https://t.co/ywx0h2S9Pj,2021-12-02T18:00:00Z
32,1466526733830475777,"#India has detected its first two cases of the highly infectious #Covid19 variant #Omicron in #Karnataka (BANGALORE) on Wednesday. 

PLEASE BE SERIOUS and STAY SAFE, WEAR MASK, USE HAND SANITIZERS

#IndiaFightsCorona",2021-12-02T18:00:00Z
33,1466526699886022657,"@DrTomFrieden Some #PracticalAdvice on how to MAKE your own 
#affordable #AirFiltration device! 

We need #Ventilation AND #AirFiltration in #schools, offices, restaurants, stores and other places we #ShareIndoorAir.. as #COVID19 #DELTA and #Omicron surge. 

https://t.co/t12tKrdx70",2021-12-02T18:00:00Z
34,1466526648354889737,"#Omicron is even infecting those who had their booster shots. Crap.

https://t.co/Sn4lTylCWt https://t.co/W2BRXmEDnG",2021-12-02T18:00:00Z
35,1466526614640992267,Covid: South Africa new cases surge as Omicron spreads https://t.co/1iXFrfncCW #Omicron #OmicronVariant,2021-12-02T18:00:00Z
36,1466526607498047489,"Omicron could fuel largest wave of pandemic, government advisers warn https://t.co/GBYF8heoKR #Omicron #OmicronVariant",2021-12-02T18:00:00Z
37,1466526585461219328,"#Omicron is a result of wealthy nations hoarding vaccines. If we want to defeat COVID-19 &amp; prevent new variants, we need a huge increase in vaccines for lower-income countries w/the right logistics in place to get shots in arms 
https://t.co/URqPZSGbMv",2021-12-02T18:00:00Z
38,1466526585016569856,"@Laurel_BC Great, so you’re more of a coward than a 16-year-old kid working at Loblaws. Nice to know our politicians are all lacking courage #Fearless #NoVaccinePassports #DoNotComply #Omicron #COVID19 #coronavirus #COVID-19 #Mild #VaccineSideEffects #Canada",2021-12-02T18:00:00Z
39,1466526517371015177,"#Covid19 

Dr Angelique Coetzee, head of South African Medical Association, says none of the patients who have tested positive with #omicron variant have 'felt the need for oxygen support' so far https://t.co/EUmeivzwh5",2021-12-02T18:00:00Z
40,1466526464619147265,"While the courts are blocking Biden vaccine mandates, the EU seems all in for mandates. Many countries already have vaccine passports. Biden has political fatigue on COVID. Nothing wrong with his #Omicron plan, but it isn't very bold or effective.",2021-12-02T18:00:00Z
41,1466526458222813194,"@ABCPolitics Note #Omicron aligns with extending booster access - soon #Booster will be mandated and more people will be losing their jobs for non-complying! I, for sure, will not get jabbed for the 3rd time to line Big Pharma pockets! That's what it's all about! #SCAM",2021-12-02T18:00:00Z
42,1466526431253569536,"Holy smokes! #Omicron genome from Minnesota case🇺🇸 LIVE @GISAID. Thanks to Jacob Garfin, Matt Plumb, Kelly Pung, Elizabeth Horn, Sarah Namugenyi, Alyssa Mondelli &amp; Xiong Wang.  SGTF screening.Collection date 11-24. EPI_ISL_6989662.👀CA case, too
➡️ https://t.co/PpSJmkrAAr https://t.co/lpwHanA4dt",2021-12-02T18:00:00Z
43,1466526420927016961,"Amid concerns of vaccine escape by the new super mutant #Omicron variant of the #coronavirus, @WHO's Chief Scientist Dr Soumya Swaminathan (@doctorsoumya) on Thursday said that existing vaccines will likely prevent disease and death. https://t.co/Fyrzky1QrM",2021-12-02T18:00:00Z
44,1466526391378268163,"Africa: Africa Steps Up #Omicron Variant Detection As #Covid-19 Cases Rise in Southern Africa
Source: All Africa

#News #Coronavirus #Breaking #Africa #Nigeria #Trending #BreakingNews
https://t.co/eJKAEMRI4c",2021-12-02T18:00:00Z
45,1466526334109171712,7 Day Covid Growth in Cases per 1K Population by County For VT   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/94H6HCyIAX,2021-12-02T18:00:00Z
46,1466526309098655745,"#Omicron variant may have evolved in rats, one theory says A: I am originally from Minneapolis, but grew up in India, Germany, England, and Thailand between the ages of 4 and 16. Q: Where did you grow up news.cals.wisc. https://t.co/0USNwAMdKq https://t.co/IEUmgkl7uA",2021-12-02T18:00:00Z
47,1466526306707943434,"Can someone explain to me what exactly is 
“ANTI-TERROR TRACKING TECHNOLOGY” ?
#pandemic #COVID19 #Omicron #OmicronVariant #Variant",2021-12-02T18:00:00Z
48,1466526286361382917,"Vaccines are as big a scam as democracy &amp; capitalism works for everyone. 

#Omicron",2021-12-02T18:00:00Z
49,1466526265783898113,Most all of the widely reported COVID #Omicron victims received 2-3 vaccinations. 😐 https://t.co/1Dorcttm8B,2021-12-02T18:00:00Z
50,1466526178248839169,"After the first #US case of the #Omicron #Covid_19 variant was reported in #California, the federal government is set to announce a bunch of measures to help counter the #virus, including campaign to increase #vaccinations and booster shots, major news outlets have reported. https://t.co/Ai9t9z1PrV",2021-12-02T18:00:00Z
51,1466526140038725634,"8/10 - “Helping foreigners would also boost Biden’s prospects at home. Within a week, news of the #Omicron variant, which was first detected in southern Africa, has led to downgrades in US growth prospects and supply chain-related increases to its inflation forecasts.”",2021-12-02T18:00:00Z
52,1466526131302158344,"unrighteous shithole country povs with their diseases destroying ours. typical!

#Omicron #rtept https://t.co/D3YMtECa2R",2021-12-02T18:00:00Z
53,1466526081427542016,Latest UK Covid data. Cases today are as high as they've been during Wave 3. Hospitalisations and Deaths still dropping. #COVID19 #Covid19UK #Omicron https://t.co/3tV0co4f4P,2021-12-02T18:00:00Z
54,1466526061982883842,APPROVE #COVAXIN! @US_FDA @FDA_Drug_Info @NIHDirector @RepThomasMassie @CDCgov @POTUS @VP @WHO @TheLancet @RadioCanadaInfo @GovCanHealth @CPHO_Canada @Canada TRADITIONAL AMAZING IMMUNITY SCIENCE FOR VARIANTS. ASK FAUCI. @RandPaul WHAT ARE WE WAITING ON? #Omicron ISN’T WAITING.RT! https://t.co/3H6yzXgzO1,2021-12-02T18:00:00Z
55,1466526035751616512,"@aafp is supportive of @POTUS plan to combat #COVID19 and #omicron this winter. Now is the time to help families become fully vaccinated and get boosters, make rapid tests more affordable and accessible, and encourage masking in public. https://t.co/hmRknB0qWW https://t.co/V3PXA4hRsw",2021-12-02T18:00:00Z
56,1466526016608817153,"What happend before 31 Dec 2019 in #wuhan #China 
#COVID19 #Omicron 
https://t.co/Lc0YzzRCw1 https://t.co/YJ0pETcies",2021-12-02T18:00:00Z
57,1466525996627075076,"The #Israeli Ministry of Health has reported a third case of the #COVID19 variant #Omicron in the country. This is an Israeli vaccinated with three #Pfizer shots, who recently returned from #England, the ministry noted.
(Representational Picture) https://t.co/7YcG8Kj4zG",2021-12-02T18:00:00Z
58,1466525980374159366,#UPDATE | Third case of #Omicron variant of coronavirus in United States has been reported in Colorado: state health officials,2021-12-02T18:00:00Z
59,1466525973470396420,"#VaccineMandates appear to be gttg moonwalk treatment in The United States, which I expected. No silver bullet
#omicron #variantomicron #covid19 #pandemic #lockdowns #vaccines #herdimmunity #immunesystem https://t.co/rFcrN7KWgb",2021-12-02T18:00:00Z
